i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,4258168,12923288,31830,337662730,75259,791872
2,281909,13859172,17656,304161079,67879,757736
3,846055,14065140,21013,303036860,86480,770283
4,282885,13895723,17519,301013399,64185,775261
5,281649,22825678,17628,299712741,67363,744510
6,282188,13736404,17939,300245336,65717,773431
7,282322,14007583,16814,299941314,67397,766452
8,283715,13747857,17367,300017285,72115,755058
9,293386,13902385,16612,300984036,64719,756502
10,282325,13809997,18588,299520164,68953,781233
11,282363,13999561,17070,299913706,65221,752772
12,283218,13886963,17582,299635151,68156,759628
13,283374,13905945,17854,299673385,68471,751547
14,280675,13865616,23413,299494645,66558,771926
15,291306,14016475,16630,299961962,69894,762370
16,282432,20738425,16764,298312096,68530,769115
17,293155,13779338,18679,298557022,64931,744029
18,290387,13811484,18643,299139437,67747,780002
19,284995,13873080,18987,300240820,68775,773290
20,283534,13807169,16634,299243317,70877,740900
21,282021,13872963,18374,299772085,68286,772375
22,282385,13850329,18403,299760632,66498,754161
23,281205,14002380,17011,299459127,65095,765568
24,279960,13838909,17639,298934332,65672,760288
25,283089,13812511,17149,298966737,66254,764632
26,281937,13828883,17255,298962191,68849,758584
27,279496,21329879,18837,297750915,66363,749812
28,293587,13764343,19065,298371900,64210,755878
29,283004,13731753,18426,298783970,67361,776128
30,280663,13753568,18279,299697748,65764,783556
31,284272,13957198,17352,301075589,66384,765117
32,1208029,13892022,30019,300678298,105579,826858
