i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,286421,5667823,10786,89498050,144299,585690
2,136919,5816286,9411,74557015,134119,528925
3,142555,5686952,9418,81301522,135500,541553
4,137585,5757774,9715,95497581,140975,548160
5,137587,6269791,9579,82321290,140250,553414
6,136422,5919794,10575,95803896,141466,553555
7,137015,5787625,10257,94141311,138135,538644
8,135846,9971285,9565,79236598,135430,542091
9,135808,5724588,10839,93825643,148341,520660
10,134919,10643218,10037,74954717,135546,549109
11,136055,5703085,9682,75501281,134895,551604
12,143606,5670858,9872,100871365,144739,548059
13,136089,5795914,8995,74852805,130580,531370
14,136603,5686686,9383,100653468,148690,543384
15,138306,5870948,9356,75804004,136618,550476
16,138971,5786960,10552,100637461,149891,549009
17,137955,5906153,10056,74741858,134617,542203
18,139611,5681219,10208,100499091,145454,552473
19,136643,6133520,9838,76256202,136914,542848
20,142829,5708480,9924,91348656,188369,646924
21,135621,13839915,9230,76033600,140159,533899
22,141629,5728202,8759,75513551,134444,527584
23,141161,5593367,9335,101289316,148413,546916
24,135997,5822892,10295,74732115,131035,540523
25,141051,5664222,11648,100569145,143322,557395
26,135737,5832088,9602,76317127,133955,552959
27,138596,5813716,9501,79869654,136765,533485
28,136559,5715374,9314,76326995,131484,535211
29,143314,6963885,10578,97904333,141555,545511
30,136111,5966355,9731,77912050,135249,545850
31,144196,5688428,10881,93766737,181291,6847900
32,138150,6261755,10465,100516247,141238,535424
33,137733,5814997,10275,96186291,140764,539908
34,136257,9687946,9502,76563256,134938,547144
35,141213,5714870,13142,84771966,184684,633745
36,137577,15133671,9522,83280610,137151,551347
37,135521,5747474,9332,75722805,133599,538750
38,146461,5767341,12485,107012485,149707,673141
39,137862,5856067,9885,76010102,134742,556877
40,137647,5701904,9195,79645442,134800,560721
41,141303,5742728,8277,75645284,132965,532412
42,138328,5681001,10006,79611202,137430,521580
43,136228,5887049,9093,74660789,134357,535924
44,136217,5673898,9674,75239179,133928,545389
45,136376,9349587,9246,77681927,138623,552045
46,141605,5701345,9738,74938468,132018,527899
47,137035,9955826,9017,74697792,130650,546636
48,135856,5723567,9433,75312199,132963,538202
49,137820,5700093,9050,79325094,135641,594993
50,135409,5802743,9248,74338347,133559,527749
51,136537,5649857,9640,79132406,136996,539427
52,137210,5688536,8965,75661896,133166,530818
53,137986,5660810,8869,79254193,135002,550153
54,135865,5765879,9155,74542318,134375,533905
55,135973,5703290,9026,79060243,135219,539523
56,136660,5905931,9521,75708560,135939,529848
57,135068,5653125,9401,74663765,133483,523130
58,136691,9940637,9560,75603732,130883,547512
59,136526,5724024,8936,75365709,132549,542172
60,138226,5667523,8780,78990799,136019,525763
61,135306,5694013,8816,74832915,133138,541712
62,137138,5760746,9547,79104516,135021,543898
63,136577,5705738,9020,75684707,133233,544800
64,136743,5660103,9070,79060381,133390,551395
65,136370,5714311,9330,74538937,133285,541039
66,142734,5640677,10631,78966399,137175,536952
67,136248,5832925,8986,75572908,130807,555557
68,139252,5665519,9227,74946147,182641,6031297
69,138078,6039212,10615,94442544,147439,537694
70,136736,5791388,8746,76064384,135349,548921
71,136776,9555927,8823,76792935,139351,529581
72,136263,5742120,11269,74607186,133035,520715
73,139372,5661478,9541,79567776,136902,542212
74,141174,5808425,10499,75932669,132257,530970
75,136346,5692794,9725,79576198,137431,536572
76,136845,5725799,9400,74532670,130458,551868
77,137430,5645958,9330,79296782,136110,539096
78,135555,5755411,9154,75689181,133427,537577
79,136993,5657147,10725,79283981,136111,545267
80,134881,5879443,9240,74592377,136314,534226
81,137362,5705526,8818,75241926,129062,540484
82,135920,9152188,9158,77529400,133110,551785
83,136040,5673957,9699,74743437,133826,529134
84,136400,9791944,10173,74942669,133848,546943
85,136367,5717215,8990,75511351,131241,549535
86,137986,5718357,9264,79099268,132711,527226
87,135071,5710891,10170,74600657,130470,533987
88,136881,5648712,9734,81172656,134984,550258
89,138337,5719751,8553,95614611,141587,553099
90,138086,5760058,9240,81520326,139286,547847
91,138735,5823806,11396,94406831,145644,554268
92,137403,5779453,9734,81902173,141200,555195
93,139210,5992864,9351,94856342,142611,538617
94,135766,6052453,9731,75053545,132159,515177
95,136424,10471789,9895,76085065,134768,546721
96,141875,5711461,9160,75597207,131604,541151
97,135898,5638721,9668,81352562,138210,535832
98,137029,5852089,9800,93830626,139875,543981
99,141997,5699659,10911,81851557,139532,535393
100,138137,5734141,8897,95017406,140235,552584
