i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,795443,6506515,14107,143809750,86736,656754
2,159924,7448248,10896,123505319,71206,586991
3,161670,7385749,9782,92633790,67224,1468263
4,158728,7186915,9676,122873854,2830966,662639
5,160746,7248505,9682,126779205,84444,1568248
6,160804,7728942,10049,133626590,70304,573173
7,163302,7225446,11316,126970521,74800,590023
8,155773,7377606,10073,93079180,70169,949200
9,158255,7139595,10293,122766971,73778,587067
10,157793,7371310,9859,98402360,72620,1457950
11,157028,7266073,10056,117296206,73269,576930
12,157140,7180976,10189,123051560,74946,574489
13,161425,7366801,9439,92959956,66675,561531
14,156071,7152369,10194,123219167,74566,599624
15,157341,7160428,9841,98446213,72571,1467114
16,156135,7204678,10619,117403185,73891,569978
17,157719,7179267,10519,123396938,73721,584804
18,156349,7375838,9149,93474071,69519,564755
19,157370,7283585,10164,122951774,75499,585887
20,157820,7317199,9966,97443058,72431,1467604
21,158211,7194316,10710,118204723,73356,591419
22,159222,7177922,13633,103222671,71654,15721740
23,156788,11694995,10444,92969711,69832,550191
24,158931,7222280,10194,122924791,75526,591425
25,158028,7334688,9636,97007218,70143,1478916
26,155886,7165665,10015,118364566,71019,582545
27,155795,7100370,9728,103118996,75570,1451955
28,155009,26951866,10352,93622707,70681,576775
29,159885,7097665,10216,122040964,75622,573979
30,155082,7349699,9096,96337451,75521,1469118
31,157306,7198665,9932,119019702,73309,587765
32,156143,7089299,10610,102608354,78098,1449637
33,155742,26679017,10164,93333654,68887,584425
34,162834,7096815,11184,123362485,76681,585104
35,161267,7318999,10065,95780775,71068,1456442
36,157108,7152080,10361,119428996,72992,588868
37,160525,7347785,9985,102163517,79504,1440897
38,156429,7074621,10125,113106849,72197,580892
39,157586,7098048,9973,123321768,76848,576674
