i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,129323,2120734,5729,12867820,71770,450805
2,57028,2063036,5206,17227755,60361,669161
3,57939,1974848,5678,34353013,59625,348824
4,57555,1999526,4463,12311736,58266,345440
5,56482,1979143,4292,12705854,59367,346540
6,56905,2004922,4209,12209191,51741,335115
7,56390,1957738,4100,13726040,50430,682916
8,57580,1944818,3974,17588434,56582,670907
9,58657,2015415,4385,19300065,51670,665740
10,57127,3277330,4079,18360137,54337,674787
11,101493,1999191,9765,18745964,84407,832476
12,56903,1982254,5986,18288044,54864,670387
13,56705,1980260,6405,18319094,55034,664187
14,56231,1900150,3909,18092933,54134,673246
15,56020,1939936,3980,18066602,61658,677474
16,58102,1760213,4386,17828481,56095,666537
17,56712,1754157,6357,18022678,55925,669301
18,56229,1762085,5928,17708639,57805,661251
19,58083,52078732,4482,12363361,58361,332893
20,57636,1987689,4173,12260809,54477,333771
21,56277,2003930,4126,12293644,54078,338109
22,99832,2006460,6711,12805902,107629,333126
23,56750,1984326,4228,17542390,53283,681036
24,57413,1965055,4128,17610024,51788,677354
25,57131,1951737,5903,18068657,57151,667242
26,56542,1981363,5840,18312903,52993,664978
27,56768,1996699,5972,18315701,54276,665373
28,57218,1986878,4191,18233443,53611,668248
29,58165,2010799,4053,18236162,51914,671843
30,56105,1901719,4050,18131743,52414,667350
31,57341,1773309,6223,17636623,50354,674566
32,56375,1771449,6457,18177500,56960,675076
33,56831,1767658,6291,18152397,58036,664115
34,57267,1761087,4529,65783172,58467,351161
35,56952,2167086,4581,12327197,54659,347686
36,57455,1990133,4482,12704915,55040,342215
37,55769,1990925,4247,12328113,49994,351609
38,55811,1978527,4538,14321000,49036,683976
39,56749,1965811,4020,17461078,50223,680273
40,57356,1964573,4246,17684376,51089,677782
41,56711,1987508,5943,18446266,51367,674468
42,56345,1977206,5962,18306484,53030,676397
43,57323,1977186,6219,18287777,57076,668129
44,56439,2003718,4184,18297433,52217,664607
45,61014,1902292,4034,18102672,51793,673667
46,56119,1926057,4051,18002174,52751,676717
47,56459,1773407,6243,18118752,49941,669300
48,56659,1745447,5948,18048922,50078,665333
49,56414,1755378,6027,17654569,50481,675539
50,58231,52213537,4517,12331056,56649,347367
51,57170,2008255,4158,12254425,54161,344916
52,55862,2004577,3923,12248348,53936,332815
53,56429,1997403,3936,12297044,51329,333010
54,56309,1972708,4216,17542198,50305,681957
55,57045,1980160,4011,17542611,49791,683701
56,56623,1939753,6081,18059400,50769,675229
57,56617,1967567,5919,18243631,50209,671701
58,56889,1984200,6190,18364354,51364,679362
59,61004,1967496,3955,18320221,51424,662503
60,56681,1988840,4251,18121873,56775,670008
61,56362,1919717,3920,18113838,51489,684269
62,61044,1749983,6183,17557930,50671,661284
63,57135,1804285,6243,18256410,56639,668850
64,57042,1766352,6588,18239643,53780,667006
65,57879,1762797,4828,65036633,59735,336456
66,57148,1994811,4631,12354059,54960,333761
67,57288,2000093,4112,12667656,52631,337173
68,56779,1987684,4149,12182066,49196,328421
69,57535,2014258,4315,14862733,49778,677300
70,56811,1952727,4298,17403926,49616,683165
71,56057,1967022,4198,17869589,52692,680939
72,57568,1982768,3982,18404963,51091,680226
73,57974,1982781,10739,18345734,51100,659845
74,58291,1980205,6498,18303931,52209,665168
75,57021,1985704,6368,18311252,53272,671095
76,57208,1902636,3946,18114165,52434,675446
77,55997,1915292,4014,17863239,50859,683615
78,56384,1761045,4462,17814344,50389,673219
79,57150,1761145,6189,18075046,53544,672835
80,58399,1767076,4831,68375073,64043,339934
81,61965,2215095,4441,12339838,55335,332209
82,56805,1986963,4863,12262502,52901,342923
83,56576,1985747,4162,12238381,49490,335671
84,56745,2009843,4394,12187394,48833,354719
85,57178,1984201,4045,17823147,50189,683171
86,57043,1978299,4416,17513976,55325,672600
87,56691,1938576,4361,18112525,49232,677346
88,56941,1970208,6075,18223288,50719,669762
89,56356,1988571,5988,18398804,50546,663652
90,57355,1992915,6062,18318619,51515,669553
91,56344,1988823,4253,18209364,54344,674047
92,56964,1909655,3930,18070808,53911,668392
93,56864,1759753,4161,17296161,51613,665766
94,56843,1786109,5852,17822175,53523,667438
95,56461,1767950,6101,17646243,54887,669170
96,58374,1755400,4268,64127914,58971,351226
97,57853,2005746,4208,12365985,53863,330334
98,58060,1996566,4083,12638551,52778,349396
99,56717,1993446,4705,12292410,50711,327800
100,57148,2007816,4097,15361350,50197,677366
