i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,650506,9272459,15462,275857770,2537449,1920936
2,222026,22804660,14994,345276602,189458844,6421538
3,219041,109031381,13605,189456195,209732450,127465933
4,217982,110570031,15484,309183690,184203691,113868304
5,214941,120963819,15263,193727040,122544685,21496035
6,215565,129557007,13869,206907257,166884167,9000859
7,213373,129405675,14906,202239895,163667518,8256112
8,214657,129688229,15915,279173455,129589690,22705440
9,215896,130588751,15931,207115669,75828947,6226831
10,213200,129714577,14530,190017495,113153431,7113296
11,214466,128692665,14705,205429212,271569552,38194043
12,210810,129490252,13533,192387934,290253517,129574307
13,218993,65154283,14419,238183857,149498558,38473242
14,215946,129053519,17439,205368444,146929533,5180395
15,218593,126369873,13842,190325451,129735014,34911885
16,213859,33613162,15688,270981818,58512917,1686007
17,219614,14691252,13207,283329283,263098509,80825317
18,210978,122869094,13403,191057555,128152356,5341642
19,215566,112110406,13437,205365284,133438774,27837451
20,213566,127302983,13605,189803344,112706285,5825834
21,219901,128852380,14993,194943256,156589382,11442307
22,214107,133213444,13352,193667944,163946195,5500843
23,211775,110365376,13835,187625968,321526270,50642475
24,214345,110963233,13340,221923749,174709463,5913026
25,212041,128909050,13326,190625744,1762648,1702407
26,212175,24221966,14400,255199085,72788582,2815816
27,215985,130874262,14300,193721271,279490860,64790118
28,212159,69630900,13969,241167976,161425645,39362370
29,213692,124825218,13978,205497236,144834578,36416803
30,212594,129319604,14218,189800252,155865864,5132522
31,210841,129389370,13676,189565514,69415386,72298786
32,220623,137713097,15676,197321973,309166647,114033609
33,213661,105387066,13592,207919181,138625865,14030401
34,216320,130259432,15449,204617206,154962996,5559590
35,211335,128860078,13813,190774998,306767126,77350214
36,216091,121717083,14421,189601018,140555126,75705024
37,219095,137375971,18240,198226881,129921309,27928985
38,214686,103444994,14442,208630487,250769958,149370177
39,214978,11912556,15317,205791366,54919415,1660767
40,212433,35213416,13796,271538906,267644522,50110201
41,211020,111234021,14986,199521988,158412652,57942417
42,214104,135680207,14304,195860407,142621071,5321870
43,212016,129112625,13642,189289683,285065783,130923935
44,215019,72415878,14086,250281608,2319479,1676421
45,215675,22849421,13706,251166423,268917075,106322523
46,211569,109546337,14718,189100939,226504395,142630526
47,215098,58974103,13773,240363037,147435874,35237610
48,213557,68623881,14051,190924153,131356176,8684885
49,223424,129193509,15074,205252357,148492071,34458249
50,213201,116794412,24359,195192113,276345367,79404438
51,215165,78395437,14229,234768895,200010695,129924831
52,216052,50552963,13336,268029034,130354112,100881628
53,210717,54992055,14427,254192181,130293513,113590740
54,212573,91059482,13252,236060122,141666557,33818044
55,212386,128426788,14476,190842856,168297070,79280445
56,210822,103541617,13082,206411937,161045102,24746081
57,213201,128725005,14950,203854599,169636838,5582684
58,211144,129496939,12741,190283461,291004198,71932120
59,900577,115836388,20016,213529960,145085922,53216504
60,212437,128869825,19497,188711936,217860829,27043314
61,211041,65201189,13292,239980836,127213053,5171371
62,214971,128800334,13086,203301700,104913010,62456925
63,211750,99976785,14043,196926621,167205554,28651672
64,214480,34311855,14531,266972414,205071681,120656278
65,213632,101883573,13792,209979258,149875325,37254150
66,212229,126200355,13020,188395687,125384964,5353649
67,213713,128909673,16106,202891058,278284375,136338640
68,213686,64465328,13799,240490258,130181874,93656407
69,214366,100444486,15753,226698528,147330661,50524679
70,213861,129475457,15856,190784034,139269635,20116762
71,211054,129323653,13985,188839066,161234217,35126411
72,216042,96744017,13940,221692399,142731136,5422747
73,211995,129181716,14604,189125933,138887732,9516931
74,217300,118455348,14073,215456918,89593031,37100344
75,212148,130300584,14016,190572252,118896982,5328344
76,210237,130076571,13041,188406757,126364471,5220890
77,215887,129903523,13111,204560908,76946228,9783647
78,210960,128407902,14948,190597483,279828425,57115431
79,218479,107048058,15162,221296327,135581618,116045178
80,221504,51592526,14201,244530673,131918424,86127743
81,211023,95495578,14022,213633487,138803595,54439830
82,213825,105130045,13710,206209217,157511390,5988912
83,213586,129958301,15132,189021116,181937436,1689833
84,216517,90922016,15305,239256264,117875987,18491802
85,212772,113384399,13545,190338943,229194317,1596760
86,212869,18208366,14280,260541136,2000412,1634003
87,214981,24187579,14019,282450862,146658477,1704141
88,213394,127990990,13590,190410343,298053568,49113750
89,226524,114024879,15927,220222408,228725874,124031909
90,213257,113209996,15141,199003126,93042399,14230077
91,211731,99687028,13099,188276678,186219017,17032862
92,220000,128908471,13452,216789623,162284699,7599110
93,223105,129384171,15604,283152140,142912648,29004658
94,216891,111162941,15746,196786066,60428532,12143782
95,212870,139368617,13635,194207862,130957542,6678571
96,212186,128496727,13913,188544029,170648173,5234375
97,223495,129799009,14151,216766766,31837668,10398031
98,218694,129045902,14500,284729155,92076755,52762915
99,220907,109142167,13923,203160365,157479713,130676612
100,213555,27983971,18630,268423458,139617652,133964202
