i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,4049503,17270465,38131,537141274,153194,992308
2,333729,16767260,21249,448276030,146436,963012
3,331375,16807338,21756,465670451,145579,952390
4,335687,16630905,22794,447991393,141705,973293
5,332682,16930262,22130,453980833,140299,992383
6,341390,16771666,21382,449317232,142750,955278
7,332033,26662831,20468,434076020,146940,960081
8,332295,16973111,21645,454707187,144124,935607
9,338970,16670085,25361,454650665,152807,965168
10,332250,16812834,22094,456776507,140820,959586
11,343240,16744276,20405,447936944,143563,950084
12,333452,16878433,22756,454020121,141870,982851
13,331269,16867512,20934,448598774,145019,975795
14,331755,28209830,22246,432614363,150132,984513
15,342186,16843800,22070,454757896,141610,959401
16,332479,16901092,20784,448014354,142615,978843
17,334519,17015364,20438,457634689,148361,970674
