i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,297851,6684591,9454,86770961,129965,1331119
2,143880,20276948,8213,83114433,133004,547007
3,147165,6870379,10444,108913015,138790,576503
4,145437,6779836,7682,93022259,138168,1422967
5,152732,6722203,7871,116317613,176415,673582
6,154698,6737892,10022,197097830,148503,566517
7,153219,6771066,8959,83115156,129594,1309571
8,145662,6778027,9615,107125754,135392,557849
9,151180,6744658,8843,96364956,179237,1436258
10,150422,23571414,9264,83011997,130743,541453
11,153039,6772964,8518,106236894,135219,546784
12,150616,6776007,9753,86326749,132455,1352236
13,144667,6798493,8536,101614530,130151,541763
14,147885,6618884,9484,117640158,140888,564837
15,146026,6833966,9786,84288587,129700,1380926
16,144379,6641035,9368,105520162,134989,561942
17,147834,6622510,9840,116234388,141145,564083
18,145305,6760217,9171,83377827,130103,566074
19,153408,6804899,9674,105992001,131831,554761
20,150325,6754700,9267,87293917,138120,1358761
21,148330,6722412,8148,100612000,131157,540116
22,146948,6732707,9248,116625729,144931,575123
23,144816,6824469,20979,84657150,134443,1377860
24,149886,6626990,7668,104826696,132806,536069
25,148723,6690066,9304,115759658,143129,563204
26,144700,6690918,8077,82634440,129810,546607
27,144696,6754284,13126,107085627,134678,567242
28,144566,6836559,8385,88145833,136774,1354491
29,144127,22692126,8204,82775277,126271,558129
30,147448,6677726,11022,115502189,144682,568728
31,148143,6809811,9268,85510334,129065,1348907
32,144873,6626614,7469,102821045,134231,541027
33,147203,6635202,9823,116811677,144366,571695
34,144923,6797282,9106,83523225,137327,1254453
35,145544,6699737,8399,106636523,132758,561555
36,150941,6805258,9042,96796268,183411,1445152
37,144920,23236550,9165,84983564,130050,590870
38,163637,6998327,9879,106415689,155519,595545
39,144122,6882324,9297,86870603,129507,1361295
40,167556,6730767,9228,133429821,139701,577262
41,147390,18875485,10138,128403684,138966,566732
42,144080,7755238,8023,83747026,132493,1351796
43,145086,8056611,9934,106298164,135295,555603
44,146438,6663466,9934,115645610,145191,568198
45,150233,6622645,8953,82851995,127482,548262
46,147748,6794020,9026,106855674,137186,600602
47,144069,6874378,8062,87041207,129727,1367799
48,151004,7136484,8202,100644561,135190,553052
49,149064,6669422,9851,129178763,144142,561053
50,164015,6872053,9437,138380514,188808,1452950
51,147444,6843904,7897,132478316,141448,571145
52,149402,6814998,10784,116524329,144238,589829
53,146155,6685486,8445,83194296,126560,552068
54,145752,6793275,8797,106996457,135706,552953
55,145544,6723685,8480,88342009,132592,1367674
56,144408,23054191,8669,83182560,129718,561524
57,151460,6688496,10475,115834688,141290,580870
58,145394,6799126,10895,85558467,139510,1361220
59,144795,6621775,8769,103369866,130443,552119
60,149413,6607843,9913,128934513,148154,558825
61,159104,6821259,11396,123028372,185056,1290415
62,152678,6848869,11945,160461315,146951,555788
63,152761,6845883,10332,178039708,189378,1441344
64,145256,23865597,7409,83236805,134277,542362
65,147884,6776043,8934,106828105,131176,565699
66,144996,6772716,9145,86442059,134260,1378298
67,143575,6648025,8020,102395984,132232,553020
68,147189,6658963,9352,129857010,149721,556933
69,151928,6848860,9637,131195871,188850,1456274
70,146852,6841735,8663,151973097,150536,581647
71,151048,6955093,10455,198047695,146917,577298
72,144345,6716905,7572,83505273,133482,565705
73,153156,6831536,8556,106467053,133609,560896
74,146208,6770447,8036,87854478,135755,1367094
75,158357,6696801,8918,126989814,183161,665784
76,150240,6901238,10170,185180513,149197,562126
77,146769,6888582,16664,84493707,128201,1360461
78,146623,6696035,9365,105667512,134441,557136
79,172235,6847132,9570,116557172,153629,569844
80,144460,6763764,7612,83457829,132036,546152
81,146838,6743162,11865,119365899,135795,559724
82,152844,6805653,8594,170625976,189998,1452986
83,145083,23566492,7539,83445981,129056,554120
84,148130,6741946,9568,117321694,144892,576649
85,151586,6863964,8581,85587621,130717,1381672
86,145655,6657983,8864,104125812,136200,576690
87,149544,6658933,9800,117246525,141954,570402
88,145700,6924001,8950,83334695,130633,1162439
89,147201,6702219,8972,118509169,138175,567182
90,154391,6736657,8825,178117882,186725,1452527
91,145373,30683932,9124,84626517,129299,562790
92,151117,6902688,9892,107407065,139844,560506
93,150458,6771095,9374,86533390,135862,1366403
94,145358,6774908,8405,103030340,133612,561339
95,148557,6708621,10924,117342764,137921,576222
96,144898,6810439,9391,83531611,134402,1375855
97,146787,6742867,9276,118206657,136311,560795
98,151859,6751950,9674,198238191,149041,572691
99,164225,6673532,10231,83507072,147842,610849
100,153175,7027230,9781,107355421,138218,549467
