i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,84043,3303485,7258,22877441,126884,510918
2,74064,2863921,6658,28500367,105493,369253
3,74852,2741216,5449,21487102,101024,374358
4,75940,2695748,6062,29112836,98828,382803
5,74389,2730915,5296,21885597,96643,366925
6,74155,2695708,5894,28481952,96586,381647
7,74141,2864114,5079,22050549,93658,369375
8,73016,2719223,5460,21372972,103341,366310
9,73960,2718940,5455,28076320,92751,371012
10,73779,2698636,5799,21824920,89918,370150
11,79524,2680703,5463,28232185,89696,372065
12,73294,2725932,5490,21592165,95465,364838
13,74557,2676788,5673,26960476,91504,364770
14,74162,2845406,7577,21649432,88768,374315
15,73446,2685756,5243,21721321,89338,364290
16,74695,2686448,5283,28357732,96240,367472
17,73011,2704839,5924,21454776,89007,389328
18,75563,2685559,4998,28466767,90534,364373
19,73962,2809731,5193,21842333,91139,385696
20,74688,2702527,6564,39684707,108337,384407
21,82236,2936734,5972,21733482,108514,366003
22,73011,2719835,5113,21290630,92392,375583
23,105775,8794083,7183,22494846,121409,516941
24,79269,2704243,5592,21822616,91622,367419
25,73778,2613771,5789,29630404,93653,389199
26,74209,2714646,5771,21546946,90207,377890
27,75656,2723928,7568,39405941,106680,380982
28,74099,2905519,10777,22027460,94998,367903
29,82972,2715343,5335,30008227,103922,441869
30,272019,16223523,8883,25045755,108887,527205
31,74644,2725407,5428,23183099,93710,369090
32,74329,2649327,5816,28794952,95391,371501
33,73588,2725252,5612,21873415,91759,385498
34,74653,2678963,5424,28290439,92845,361580
35,74296,2775217,5573,21684691,90623,369123
36,74528,2700015,5653,27693098,91258,362497
37,73805,2930157,5429,22020550,87613,375713
38,82550,2710831,9820,23784187,102107,429887
39,74679,8058907,6306,33392044,101920,371912
40,78288,2749384,5707,21489542,93594,371333
41,74921,2778698,5491,27544123,97884,371258
42,74158,2766224,6158,22096277,90985,366117
43,74155,2683895,5381,27895222,91257,380831
44,72864,2887962,5094,22004275,91990,369722
45,73658,2719891,5036,21494735,93545,366477
46,74076,2633339,5200,27907994,91377,369605
47,74109,2730294,5167,21980417,89261,374376
48,74811,2668461,5244,29427595,93220,367984
49,78444,2729605,5857,21550609,87932,364147
50,75430,2683021,6045,38099757,104312,370159
51,74139,2897400,5900,21910904,93086,375168
52,73398,2723527,10635,21784290,91039,361681
53,73406,2614877,5408,30232695,92043,373578
54,74306,2711613,5341,21556178,89815,371098
55,75187,4032946,6685,37391673,103753,378744
56,74547,2773462,5301,22059286,95885,382938
57,75078,2712267,5849,27897885,95643,369767
58,105317,2882918,7197,22345425,129258,426521
59,73026,2719888,6051,21236411,91345,372880
60,74175,8737799,6151,22366744,92551,366914
61,74632,2704855,5256,21878646,90507,375042
62,73824,2638719,5981,28910131,93965,382039
63,74162,2732941,5674,21583530,89531,383593
64,73898,2702565,5541,30942302,101976,367831
65,73679,2884478,6662,21840295,89734,366929
66,74628,2696608,5267,21614747,91249,362780
67,74182,9344813,5211,22160827,91871,369477
68,79089,2697518,5263,21457261,91101,370191
69,79205,2626820,5824,27784717,92340,367104
70,72851,2716035,5011,21964594,90457,368721
71,78069,2691150,5947,30435696,91111,367416
72,73714,2845866,5155,21627351,90444,370918
73,73604,2696478,6112,21426150,90321,363752
74,75248,8083548,5793,22131751,91259,385080
75,74665,2714125,5486,21850738,90457,373673
76,74229,2812393,5847,28837296,91497,370688
77,73466,2722893,5045,21708120,89473,372307
78,74502,2691031,5896,27175547,91047,382098
79,74731,2774697,5472,22174975,89611,367401
80,79949,2683310,5184,27518725,94292,365015
81,73559,2910962,5415,22131527,90455,384221
82,73874,2711945,5534,21623422,89985,385713
83,73833,2695378,5673,27432851,90304,372879
84,74024,2724798,5133,21978701,90132,383778
85,78022,2681950,5814,28092548,91700,363965
86,73633,2737880,5545,21663309,89318,363296
87,81565,2677812,5386,26686698,90032,366540
88,74158,2865614,5358,22378259,89349,374094
89,79211,2710892,5248,21820577,88709,365867
90,74057,2719221,5557,28505451,89369,380085
91,73215,2713144,5608,21498378,87423,387524
92,74873,2695184,5180,27207244,90331,366391
93,73606,2732615,5659,22020104,89398,372878
94,73286,2677540,5771,27668304,89712,365871
95,74330,2855579,5557,21935387,89298,378372
96,72815,2712411,5933,21464299,87746,378874
97,73871,2679313,5749,27358458,89383,369663
98,72809,2704503,5793,21915280,89000,372991
99,74908,2671618,5006,28027846,89586,376815
100,73829,2724845,5575,21746203,94697,366282
