i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,3333445,11399752,28608,220688556,90475,764440
2,243690,11356217,15587,221653696,85722,828693
3,235035,11361652,15409,210271332,89148,856492
4,234727,11276431,14004,218993570,84022,777520
5,235425,11466572,14742,210755312,87152,786290
6,233249,11305452,15892,210087404,81164,958108
7,234056,20735923,14601,208098697,82109,786124
8,232181,11288015,15566,211374113,84833,793117
9,240580,11305739,15981,217971024,86759,868894
10,233062,11530742,15289,210447518,81404,844108
11,235294,11215910,16161,218338801,84560,863933
12,233508,11416129,15028,210406616,82695,793067
13,235625,11297831,15372,218926642,83860,788043
14,233480,11386865,30208,209277143,84691,791121
15,241384,11409493,14844,210776077,84355,829852
16,236459,11375569,14405,217911875,84456,788984
17,234658,11270786,14775,210613092,84218,795436
18,242538,11307856,16400,217662669,88206,862863
19,233867,11395260,14628,210792197,84076,843525
20,247380,11314944,16091,219041388,86312,817406
21,234267,11396447,14380,208993377,84939,773580
22,237585,11322252,15857,210722693,83742,847552
23,235056,19680209,15231,209383831,86175,797554
24,233048,11320212,15849,209725174,85865,865453
25,248885,11438392,17459,218582205,86605,796636
