i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,7897851,16590975,36423,486565049,108575,963307
2,328367,16694946,31329,477095494,108307,970299
3,327882,16496640,26792,482998975,101909,952887
4,338529,16540431,25984,562469913,104301,969406
5,336629,16622635,28223,485707395,107666,968120
6,330333,16605519,25728,480425556,106171,962658
7,327339,16629987,31137,485892557,107764,969092
8,326881,16591927,29078,486649678,104851,937347
9,330590,16599187,29993,540341965,115525,1037023
10,327186,25875330,30034,424298136,102408,948980
11,339786,16563704,33130,487246542,107762,954398
12,329932,16451524,34620,489865713,106970,955310
13,329303,16593806,33132,481688133,106766,954083
14,336955,16539976,27509,489207165,101144,968186
15,329430,16545618,29471,494229054,105360,956775
16,328977,16493071,25961,484343732,102950,931248
17,327292,17972611,37199,490596712,107796,926859
18,328784,16526326,30444,492784394,107452,959785
19,340991,16498625,26438,484594868,101369,942367
20,326219,33807141,51282,485254336,113531,946260
21,328624,16650369,30958,484944683,101402,959120
22,328487,16571621,26499,486456902,104309,942659
23,327700,33854316,45648,476712642,108177,949299
24,338812,16474764,27069,496460473,104111,975667
25,329969,16621583,26138,488222953,102630,927465
26,336356,34201650,32869,477822115,100599,964060
27,327082,16647990,28432,497410160,105005,977566
28,326723,16419043,30603,489210994,104671,953820
29,328917,16647898,26106,496561634,103115,953541
30,329155,16465197,22923,498964849,102044,935492
