i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,3880316,14782211,35085,429451662,152822,961686
2,319024,18334649,22449,393171615,142314,921236
3,324031,15036975,22187,395167766,142391,930324
4,329240,19072670,23118,391246367,144372,930556
5,327376,17616030,22745,391917317,140865,923386
6,327255,15178676,21680,395376158,144505,923560
7,380618,15074104,22159,419981906,145143,909405
8,318381,15669073,22524,396285588,142877,943862
9,321572,15105514,21225,396632256,143107,918715
10,322804,15115654,24645,448626077,179393,1051476
11,318670,18998344,22428,397303691,147842,921733
12,320436,15044246,20808,431075343,143536,941470
13,319089,15162383,22750,396177650,142714,946959
14,320190,19487672,21329,394482065,151285,952544
15,321635,15086884,22723,504081032,142675,925162
16,319150,19591495,22278,432029387,145128,948098
17,325278,15281862,20916,396692263,144490,926619
