i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,139363,5631899,9540,104793639,218769,542312
2,136078,6105850,9188,97520503,213652,527382
3,146068,5582249,10118,76907644,213298,513685
4,131393,5674696,8600,72715979,200999,525840
5,136041,5454718,8641,75967688,202628,526965
6,133714,5499324,9305,72639838,202065,505556
7,135052,8537199,8721,73951745,199292,527762
8,134690,5480248,8481,76301312,205764,516160
9,133249,5663687,8803,72698193,201886,525590
10,135831,5406443,9779,85689599,208361,539678
11,134096,5554426,9478,72626002,206247,505640
12,134347,8802038,9749,74093652,201087,523032
13,135430,5444092,8507,76564687,204438,520952
14,133367,5622348,9254,72614275,202217,517370
15,134862,5401011,9992,75601081,204053,520107
16,134652,5541847,8967,72437389,204330,521188
17,135052,8674013,9132,74647823,207069,522536
18,140624,5445715,9147,76661149,206805,520322
19,134155,5530600,8920,72807057,200439,514287
20,133915,5381430,9936,75317587,209153,508462
21,134115,5485807,8126,74998884,202158,527268
22,133031,5753441,8308,72683828,207602,514975
23,134056,5405761,8123,77256259,208745,522982
24,134048,5480534,9060,72669049,205839,512747
25,139731,5366169,8941,75230129,202695,515991
26,135077,5472869,9114,74929701,205416,523298
27,133498,5753167,8786,72603219,207633,510811
28,136550,5430620,9618,76758822,208544,512571
29,134604,5486385,10262,72329621,201527,503338
30,133563,8287416,9197,72436514,202083,523432
31,139834,5744030,7944,74935070,203565,519802
32,135093,5639920,9216,72224405,209561,506674
33,134769,5391936,9971,76492837,202745,514053
34,134425,5464720,11091,72496872,202578,514574
35,133556,8538933,9807,73765858,207145,515795
36,133802,5571333,8189,75385756,208844,518317
37,132926,5497016,9587,72252122,198550,526555
38,134125,5430376,8308,76352891,202988,523751
39,133845,5454728,16059,72408339,204155,498344
40,132840,8864499,8478,74265767,207142,514842
41,133444,5439630,8746,74781917,206273,531865
42,134225,5470426,8024,72416457,200994,528690
43,135464,5423865,9375,76164989,205707,509939
44,139598,5731196,9249,82069243,214183,5332778
45,134749,6092624,9349,81893081,205050,525065
46,135765,5453883,9595,75401455,207651,525119
47,133788,5478491,8528,73650165,199382,527242
48,135865,12426716,8936,89935635,211521,522565
49,136507,5551582,9070,85400017,208194,516804
50,134101,5756687,9023,73530728,208458,514722
51,134840,5474490,9625,85519940,223122,518627
52,141061,5618237,9459,82816639,214002,596255
53,133810,16788712,9178,75532502,203579,523722
54,135867,5467187,9578,94349047,212022,531108
55,134196,5966641,8695,72912932,202587,531913
56,135605,5436116,8771,85185612,214431,518360
57,133046,5558703,7959,72761856,203712,509414
58,135027,8673925,9581,74909324,205029,521902
59,135422,5443377,9237,95092893,205117,520000
60,134048,5619445,9239,72816539,204203,508824
61,135494,5450466,9394,85455650,208247,525901
62,133406,5523530,8955,72407207,204821,527958
63,134057,8769380,8769,75006073,199853,532833
64,136352,5515140,9656,86648510,212755,521613
65,133193,5548478,8762,73006964,212502,500793
66,135230,5373762,8704,75470958,203617,522906
67,141285,11049190,9705,105463841,216088,4276437
68,133696,6272465,9644,81419912,211354,517580
69,134720,5550559,9934,76652519,218556,511914
70,132902,5514712,8227,72636122,207984,496856
71,135386,5345610,8976,75717317,208111,516215
72,134756,5491200,8774,74947083,207002,527092
73,140349,5701000,8795,72986943,200917,512851
74,136334,5431340,9375,77014772,205148,524498
75,133588,5543363,10351,72502800,200447,521364
76,136068,8363443,9074,72656124,203879,517667
77,135411,5444827,9631,85129892,216384,521435
78,134404,5737165,8831,73657929,202000,518152
79,134240,5457602,9505,76674483,206599,524193
80,135101,5507165,11847,72616882,206189,516730
81,134795,8507061,9682,72874046,207938,509887
82,134520,5468478,9493,75159990,205009,530687
83,134610,5581952,8205,72653971,200853,514907
84,134136,5418748,8172,76666208,207641,526262
85,133101,5462429,17756,72441579,198052,510078
86,134464,8774330,9281,75077542,201426,518926
87,135193,5424307,9980,85116922,212533,532962
88,134705,5578246,8705,72694702,204723,510079
89,135125,5444252,10004,76878347,205768,520951
90,133704,5491949,14045,72677816,200570,507747
91,134870,9453653,9547,74876745,207680,516182
92,140643,5426355,10089,84722451,212876,520305
93,132817,5507488,9327,72727573,202725,512845
94,135980,5362562,8887,76641104,209355,508476
95,134842,5469918,9414,75958018,204227,521056
96,134487,5738314,8102,72564782,205551,508037
97,135714,5409573,8865,75155397,202516,518285
98,133576,5475259,8220,72612369,203620,527290
99,135553,8195425,9472,73800253,207160,518162
100,134907,5438275,9330,76054510,211018,510447
