i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,140981,2223061,5850,19125563,72330,491643
2,62043,2269452,4829,14115981,63654,353111
3,61270,2188597,4882,18140909,63495,691746
4,61170,2143253,4968,19846115,55339,683889
5,60279,2065424,4743,19346915,56709,690754
6,60240,1900316,4548,19276143,55853,682718
7,61042,1931181,4527,20366582,55711,699629
8,58748,2555494,7322,19835125,53718,682409
9,60004,1899916,6277,19718465,56196,691828
10,60036,1921304,4888,52665625,58129,339463
11,59844,2168777,4694,14412183,59107,339389
12,60141,2158988,4527,14081358,58832,337468
13,60596,2149820,4249,15043133,59001,683823
14,60105,2156490,4923,19586724,52725,688533
15,64010,2137247,6400,19437267,54327,676571
16,60018,2145383,4195,20488968,56223,677882
17,64998,2147030,4339,20472159,55735,679563
18,61416,2073395,6173,20179422,59983,674913
19,59899,2152646,6405,19959413,60594,679897
20,59974,1915475,4257,19660484,56916,683095
21,59970,1922953,4913,19953646,57480,681161
22,60019,1915892,7298,19736730,62843,668933
23,64907,49110345,4818,14128861,55740,343532
24,59799,2146245,4312,14237582,58473,336075
25,59486,2154601,4708,14037761,53427,346841
26,59437,2162921,10059,15216041,50806,688875
27,60142,2139797,4535,19903438,51141,679487
28,60504,2140626,4297,19439709,55933,673817
29,60123,2137503,6054,20478338,51913,681695
30,61433,2150789,6428,20499279,55511,676987
31,59972,2054790,4295,20366033,51667,677446
32,60687,2028870,7082,19755604,52667,675332
33,60339,1906939,6443,19582487,55420,675801
34,60289,1921817,4162,20092846,53594,674443
35,63176,1902393,5004,66397402,58880,342769
36,60984,2192035,4800,14063556,53692,338164
37,60239,2159884,4424,14532013,54525,336233
38,59222,2179706,4679,14059079,49421,333844
39,59612,2144008,4145,15645881,49429,685089
40,60061,2131397,4223,19570251,55898,678361
41,60774,2156051,4110,19488107,50288,684258
42,60797,2164430,4364,20359301,51518,679916
43,60837,2126693,6066,20514931,52504,685112
44,59784,2059272,6556,20230859,53760,677835
45,60902,1950567,4169,19732992,52788,678734
46,59851,1913465,6533,19523779,50997,684001
47,60536,1910594,9835,19780050,53048,673979
48,62358,1893722,4427,65754915,56692,348116
49,60424,2174167,4582,14245366,55385,336245
50,60176,2167023,4568,14166029,51499,337363
51,59140,2168467,4336,14093404,50901,338178
52,60116,2146872,4387,16827196,48502,685771
53,59282,2121259,4243,19921698,49758,681779
54,60745,2144201,6481,19631507,50682,669305
55,59583,2158094,4232,20301141,50018,682458
56,59909,2150223,4311,20488208,55464,677706
57,60395,2093690,7282,20334668,50934,673206
58,60981,1905263,4456,19503947,51543,676434
59,60101,1917114,4744,19882051,51228,677152
60,58847,1985927,6487,19772148,52364,679954
61,60454,1900960,5046,64966338,58827,341305
62,61105,2160286,4584,14018285,53631,333780
63,59255,2160198,4417,14709314,54158,351020
64,60672,2180078,4946,14094752,49307,339852
65,59803,2181311,4162,17302387,51049,694352
66,63882,2159172,4293,19520810,51280,678840
67,62628,2166190,6594,19859451,52989,683038
68,59289,2151933,6100,20511873,52448,687200
69,61171,2177282,4171,20490815,55902,679321
70,59583,2077729,4089,20141809,52517,676856
71,60145,1919676,6390,19603636,52160,691584
72,60130,1921207,4153,19868963,50309,673983
73,60192,1907490,4303,20008317,50612,685954
74,60966,1901374,4521,64247177,55504,347096
75,60338,2176307,4283,14284884,53645,343164
76,60004,2172397,4289,14074683,52505,352975
77,59185,2177302,4225,14130126,48397,336323
78,60065,2165900,4338,18547162,50254,683566
79,60042,2143182,4303,19454026,48512,677517
80,60878,2154977,4244,20098594,50989,675921
81,59743,2138225,6091,20560464,51434,682484
82,60607,2138227,6095,20465686,51429,682345
83,59383,2078003,4218,20123082,52522,676312
84,59065,1905255,4383,19613532,49953,680169
85,59980,1925974,6583,19967879,50671,681404
86,59769,1912252,4220,19830162,50014,668081
87,60368,1912548,5072,63393439,56920,342776
88,59904,2164983,4521,14113747,53020,336604
89,60028,2184061,4536,14493516,52958,338404
90,59865,2201089,4475,14247896,49103,339109
91,60015,2160612,4703,19140694,48632,684106
92,60639,2161068,4399,19466233,50248,686286
93,60235,2142259,4353,20144190,51569,685438
94,60960,2146330,4202,20611905,51124,685653
95,61598,2163226,6302,20397036,51980,680505
96,60145,2076394,6437,20101453,52612,681148
97,59555,1918368,4312,19624746,52880,684211
98,60663,1929590,4481,20104578,52085,668893
99,64063,1911505,6762,20036892,53263,677323
100,61469,1919074,4534,62341282,56249,342133
