i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,242921,138944700,38669,92749232,539439794,100223803
2,38407,136950094,37482,150916498,489183413,39681947
3,38190,137533980,34851,154813276,482362472,5465483
4,38851,139004740,36277,149566701,477819370,5246138
5,36369,136712006,34576,153361887,498447101,86209253
6,39286,137284520,35973,145657977,521237179,86169844
7,53117,136903331,44214,148230501,528730753,19191137
