i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,109259,127749840,28614,103007520,404966095,51208713
2,29793,125595008,26997,137980822,533544985,86103636
3,27806,126900120,27866,137249055,399285463,97540377
4,32979,125571588,41893,127493120,597083863,61055835
5,39658,125642451,28834,129156860,468226183,53567845
6,27863,127128293,28084,132037614,358996787,104832365
