i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,9314,6459885,13222,3284638,455445390,61875604
2,17217,6369116,13589,19050743,436304951,61199246
3,18951,3981264,15578,18163048,412202282,42398649
4,15860,3984430,13830,21109950,452095257,39096190
5,23294,3979793,13865,16894483,478443038,39093617
6,15484,3983143,12926,21572826,507167533,39071113
7,17062,3983097,13461,18617496,505811378,39038171
8,17135,3984057,13804,13035342,513304724,39074054
