i,sstep,lambdastep,gammastep,wstep,loss
1,1580337580,563309550,5492951189,12694419902,81428983
2,754158683,4801101029,5039716310,13581583274,173140940
3,1114487432,2876043566,5025261176,12607266598,86139760
4,832656908,2788669800,5476862028,12334021348,91513483
5,733670023,3421062329,5622193110,12030930565,92357632
6,744187284,3801849760,5805881226,12886583804,89908748
7,823076388,1641454768,6195265737,12158993166,85392249
8,737148663,1608985973,5860656790,12019306429,89095082
9,746789932,927905816,5748154593,11977436854,79579201
10,770001740,1256441860,5861580727,12902288364,98835180
11,916231380,652300471,5322790498,12591274154,79620216
12,840176714,1305280644,5888359949,12615669345,81168519
13,863273495,606578309,5744726959,12881855989,85389991
14,920270998,1347085693,5444256431,12398030308,80261395
15,743515354,607855092,5716832366,12049746170,78138834
16,859015825,1300273934,5451625481,12266282821,80173078
17,849467810,649633649,5746249520,12088321435,79370905
18,844870619,1345593813,5440502861,12287452474,78248776
19,867086755,646036734,5694710976,12316364224,79746417
20,859159120,1298993298,5435547333,12114436894,79070730
21,751756975,607831244,5727341004,12477041240,80962653
22,860807264,1306005081,5865543205,12361329654,78873247
23,844430259,650832217,5699995160,12574153901,81043232
24,855114582,1356166428,5447503421,12114090556,77855211
25,844038193,645782877,5717063510,12346072184,78036437
26,859422061,1313259268,5824723847,12368068445,80656210
27,839510791,609473181,5314465361,12356802107,77678494
28,857596506,1291223725,5422891145,14584160630,90708288
29,795206359,645434427,5283020120,77611933417,83383419
30,992370431,1351521678,5417982226,79836152035,87869966
31,1046227619,658442589,5771246788,12574206790,81240897
32,861665200,1305923919,5829672617,13032686339,80049315
33,864744507,606048920,5720039028,11371280463,74080208
34,860913630,1293276935,5820557139,12253802469,77998426
35,740670061,654412206,5700287210,12131142429,79082463
36,842260007,1352161351,5836151906,12150329314,79256909
37,862191355,649488617,5732570597,12257643271,78990374
38,852705274,1309210934,5830042921,11182341629,72939998
39,748201750,613998552,5732416443,12163425350,80488292
40,853352255,1300736398,5422247320,12566818596,78944108
41,854569701,650965743,5696706467,12284116427,78541249
42,856573071,1348561258,5438176829,11985908423,79650881
43,841884198,652441746,5780590656,13080193460,89577647
44,873180937,1302051598,5444940917,12253591952,78027965
45,882404313,609902079,5742884048,12138746483,78700895
46,853222281,1309232827,5831611834,11939412502,77640225
47,852367291,650224362,5704117022,13071345438,36508280
48,911375128,1361283073,5867159446,12046387565,78685599
49,856860705,658798270,5708140211,12137441597,78464503
50,862282759,1300298696,5441629750,12803035286,88956789
51,910263530,603223930,5700353271,12377294244,79076372
52,858213627,1304632522,5878569804,12272261713,79945043
53,737867065,651928563,5720240734,12192328317,81136824
54,862400978,1352917876,5424330189,13899219355,78982417
55,866698468,649599715,5717258385,12363242495,80076640
56,865440705,1301872201,5855225959,12275322718,81597566
57,865778599,606108552,5293841395,12533750213,79264766
58,876603964,1286072531,5874113842,12453931306,79442808
59,951521329,656148712,5731801939,12773491216,80533096
60,861382230,1347601497,5419922158,12688553819,78954367
61,851956155,645319426,5310877355,14110678336,88301343
62,956755384,1297835782,5866186220,12189019403,80517409
63,817525174,601939842,5707642701,12428515246,81293972
64,857769851,1298976754,5875684582,12718757763,91380751
65,789302412,651529233,5290491063,13158952604,92358469
66,892824964,1339929890,5421459848,14166611210,84926407
67,924679662,646294139,5685105685,12434766839,80016106
68,857019754,1306410938,5829483880,13098210260,85168193
69,881971803,609406936,5302552092,12338647151,81496539
70,867369748,1290783253,5423707365,13052305932,80787196
71,710814799,644836944,5771083786,12475001900,80497155
72,869716854,1346224311,5845305009,12339947604,80359136
73,844759619,651391529,5754620953,12288597051,82353931
74,863876252,1302072686,5442292682,12915643625,88456622
75,774423613,596746590,5742386212,12360260118,79882729
76,867019768,1301917959,5834605346,12604926114,81191909
77,835853353,657320375,5739521709,12945136213,87854710
78,936229416,1346275938,5875754492,12221093972,83023229
79,858557359,649529191,5708904402,12080421855,80178515
80,744124938,1296296222,5835774107,11232779480,74254647
81,798546757,606694200,5709644526,12252510719,81295423
82,858350454,1305774643,5444487662,12777265671,79824071
83,866729403,645703998,5756548310,12362326097,80660388
84,868562279,1347197735,5419584762,12368081553,79053722
85,835371234,648770377,5728649421,12290784154,78514118
86,888657136,1308902761,5448778799,12958222320,84290312
87,893662277,601091697,5750658846,12337364140,82302144
88,871396971,1296671351,5423363087,12268474549,79080459
89,868175343,650045736,5743695942,12790496515,92437876
90,896771152,1347653528,5434257805,13354689379,85320290
91,859404762,651761746,5285432862,79404399969,84816492
92,970402241,1294045993,5411165272,79118227805,87994727
93,1064678357,615078855,5780294348,11444502937,74314547
94,803274886,1301313720,5435500335,12498902550,80554388
95,862922887,651000780,5299410428,13600192519,79074239
96,825837871,1342173606,5878459540,12366329987,80264999
97,862842111,657735601,5287436849,13865851081,82300102
98,865029557,1297259046,5846013883,12718691231,88463352
99,950513374,605759717,5295091530,12232352793,77926025
100,870584978,1292900335,5422326390,13412977284,78714800
