i,sstep,lambdastep,gammastep,wstep,loss
1,983012272,1722448758,4058276388,963299413,611395
2,607273035,1350749116,4509003362,955234078,605079
3,635387487,1036202819,4876927590,936683101,1243718
4,550090743,1243078566,4707369592,923670570,618377
5,668016023,1187373254,4658695643,915984003,605525
6,677961172,1358132202,5156876957,908417829,629184
7,582566118,1371551431,4674678472,935481482,597459
8,596849648,1356337137,4666004713,949334470,635787
9,599184433,1317313574,4643608205,939410042,604164
10,603598226,1290686765,4674508087,968269660,1190429
11,596418570,1076346624,4665380300,958148122,685176
12,585397341,1273034630,5089264922,939937492,624411
13,599217565,1086190277,4655616595,950195760,624014
14,646235009,1277253919,4658660283,943540094,599752
15,526532984,1070524845,5005579002,945651967,604944
16,596722011,1290490708,4826587455,940629477,579141
17,638554823,1084833677,4677500759,946357608,605330
18,594763635,1275869812,4990466007,912190140,598848
19,616148015,1080867736,4697232931,952027517,602152
20,668383894,1336743359,4782056431,958432003,609701
21,571382840,1071079078,4636093300,962626220,596670
22,497932765,1290898692,4663908131,956160113,608801
23,608363222,1068186429,4641844116,948989417,614334
24,573755313,1297710975,5146374518,939443469,614324
25,600377566,1071458284,4668930913,955287104,618754
26,542322990,1282763181,4655167394,964980482,619898
27,618769240,1064561202,5023647333,943347681,612952
28,598889617,1327313575,4868812652,950954524,702811
29,623788056,1078050623,4636414609,957068343,616422
30,579370163,1280545347,4680486372,960131946,600654
31,596108020,1086253734,4635598429,956813950,626583
32,627949096,1293678545,4779166888,941902675,620052
33,627681622,1058912443,4615225423,959559854,598867
34,624139752,1332525517,4636333993,925640567,609895
35,612544545,1076307045,4619298323,950750477,595548
36,716261163,1281367224,4733835021,962625034,624267
37,664785406,1074615489,4991141340,946682916,612145
38,578379227,1295164416,4707176037,938979996,596158
39,626529553,1066790958,4643143214,967406913,799047
40,588729412,1294073472,4779552022,968623740,629433
41,609201345,1073322617,5036270471,938384557,607122
42,586004903,1340680800,4715489558,962561445,719077
43,569940055,1089549971,5012761602,942068176,608966
44,669779710,1286583647,4792578736,962213631,604393
45,629763746,1086547044,4961729692,944906598,615000
46,627019239,1270353080,4715822217,953492466,606436
47,576950806,1064520374,4628765901,959727603,624954
48,577610679,1267001315,4795320919,965141713,619594
49,607964819,1080562300,4620755142,951409055,605875
50,591716861,1266849064,4649398110,960489655,616241
51,570909530,1075875402,4655536150,924003846,618708
52,591098607,1256742529,4833811565,920746376,617223
53,550835439,1062093643,4617042007,931164867,617377
54,633308769,1334971495,4646196478,958169239,687859
55,589813189,1063188801,4607159960,950213023,652282
56,550321386,1269385949,4783552203,934184749,595613
57,592647368,1074191370,4599633879,940668498,625658
58,562658065,1337717384,4628905744,925356833,613664
59,594266719,1076319315,4620928690,940671595,610287
60,564411436,1283728615,5217630640,936325590,602140
61,618760592,1068797934,4676193387,946741856,628593
62,657338137,1295426022,4747322480,919858038,621326
63,519245451,1062635172,4674691921,954082800,623520
64,682328623,1265605142,5192076768,942237378,620215
65,628882230,1078264001,4678628691,950848285,700255
66,544838761,1330826965,4656776571,955886562,605514
67,698495745,1084539314,5023063043,933340853,601887
68,576857769,1275113480,4826987348,939205509,622239
69,601750638,1083827820,4970017277,935380489,626758
70,564963601,1334767029,4656055772,939877270,614935
71,641108551,1071653345,5007857002,940559969,627363
72,553246946,1330222467,4879927045,927928472,586449
73,558953919,1078732992,4727091463,935030046,625519
74,570773216,1293051310,4720830712,953550010,637605
75,646399455,1075561627,4653134984,924690886,608770
76,567082115,1320565246,4809236528,937624322,682068
77,627974465,1064726912,4679410371,945436908,615285
78,555694499,1308619035,5050696103,944547467,1139927
79,641044431,1079995253,4645449806,951080211,618561
80,552158773,1339384810,5129191370,930488654,617921
81,614650981,1076691655,4674449998,952636919,631543
82,589577249,1329023842,4982999796,933399441,610990
83,643547217,1080650525,4656656212,951784754,616112
84,586448740,1329822250,4822206689,956688741,636691
85,577715156,1070958597,4632395807,941200256,652691
86,587517135,1341816247,5041916616,928004787,747174
87,532349662,1077112255,4710840084,922753166,1107338
88,664575196,1287067897,4775816328,941137852,606902
89,642996458,1065287467,4573548929,976692402,633404
90,708394294,1276841696,4606548430,956542645,621986
91,592274537,1076727675,4634232010,933742382,631916
92,631571231,1283347928,4788988483,946893800,615329
93,627397418,1078941310,4615387420,959663913,618263
94,794830699,1323752401,4615667941,977573665,666428
95,697520459,1075881286,4613443682,918658706,617912
96,731311276,1325516418,4762837223,945619645,644683
97,870806439,1058244472,4553997976,984111747,610212
98,616791118,1298142354,4550738639,990909254,683149
99,682641403,1081520102,4557504810,993150703,620991
100,648706235,1334933933,4710924328,1007075613,635161
