i,sstep,lambdastep,gammastep,wstep,loss
1,338474865,134039056617,4301795786,844300218,437573
2,264148049,455694039,3275488223,845783698,437184
3,302011419,418437416,3298880964,843046001,433109
4,298231039,450995599,3384248182,850742607,440714
5,323538218,437939429,3181622837,832537726,435338
6,308063652,441496156,3268526407,827217298,431816
7,320717694,434667462,3361913669,875086753,419090
8,304840698,446687093,3239315721,857890618,435335
9,284044203,425528295,3161345384,838625077,420594
10,361791635,434118353,3340175905,835176617,431291
11,266946260,432971518,3129117167,865689910,430006
12,277515868,473900258,3270369142,816491685,454124
13,330815259,443987409,3257983070,833410094,441888
14,270464976,435260429,3355923974,830936824,435815
15,237642114,436195711,3163167447,832515995,441444
16,30671849,456047691,3236352358,850324317,451071
17,323664658,427925967,3257324305,841894242,417433
18,397251406,479138754,3350252532,848674212,432846
19,306824873,436987159,3157054366,844481219,441091
20,479412033,478705066,3273972431,840630027,419785
21,328017053,432783750,3264885792,836175065,427785
22,330632031,451231168,3321687827,869671418,431124
23,299946419,430915765,3168284267,849752034,445425
24,290660921,424038686,3263704133,840789695,425250
25,316537854,430363207,3232072517,857923285,433387
26,250144611,446464163,3366280405,838731864,441512
27,279596882,431062564,3165574378,852028063,429116
28,271117218,437138732,3277138325,839825152,443878
29,266020566,425536364,3263053133,846350566,423654
30,318695416,475309375,3369747833,840949877,425361
31,301501186,424268871,3137494709,874650470,443335
32,292519374,702097582,3248245299,860724302,486274
33,293059174,433283918,3266754890,844742182,430723
34,287852111,440455952,3366778270,849122195,435817
35,307992813,429838043,3145396750,857294664,425970
36,283105867,435979862,3259032896,857457250,426728
37,291685246,435654177,3270157849,856926878,468698
38,315686438,449171788,3378786449,848661702,422506
39,371834280,431741591,3131962588,878098764,431452
40,293908888,483375879,3261904486,865560049,438801
41,293790523,435091468,3262790498,843824199,436544
42,307848438,450912752,3338538391,859425373,425768
43,431352054,424795335,3131467377,880538244,440694
44,302030225,478592372,3282827959,841183988,458209
45,304126735,427111863,3227330067,879297531,420084
46,345737297,478330392,3331241251,881943378,425352
47,311892349,425091322,3138122156,877562097,431764
48,320550439,443221170,3266350272,862913994,473469
49,381522067,438447524,3234118067,878504440,425958
50,321523886,484501094,3356966724,859592606,422370
51,327595327,433250327,3150718947,871182937,434580
52,302288683,487031980,3251973908,876765263,416023
53,349259734,421996686,3260144875,877521746,428685
54,365032276,472177262,3346545883,881796590,428870
55,336210550,421612867,3142623068,878552625,516878
56,292386436,447006245,3280773827,865965602,433125
57,365565075,434228431,3246930055,877449041,440754
58,343350760,485869596,3360463123,873395508,1134781
59,287476215,424829530,3137689726,884754121,441560
60,330118792,440999342,3277784521,854676125,450291
61,320473660,428796833,3253132008,871297357,441217
62,32526104,473142989,3350992709,878084713,431519
63,306850843,432530350,3145906054,881094301,424599
64,188431647,419404222,3255894267,875237569,426851
65,31305282,368390129,3250646941,881611407,431371
66,30469973,437018250,3370252183,877161340,427995
67,285616099,427895884,3182453354,847227541,420866
68,348136280,477308226,3266877708,882468736,432018
69,309746555,440654704,3269932036,863571020,476623
70,321982678,481287890,3374185874,864841448,438883
71,433006392,430330059,3167011445,877025712,434196
72,295905608,434726806,3272216833,894324947,497689
73,346836703,432635178,3278088240,859609158,420631
74,328760061,440774010,3391261753,859283361,441770
75,273440153,434903539,3156471525,874050607,430756
76,350614537,479397382,3280268978,870096870,428779
77,299930563,425568539,3248908418,881394287,439036
78,289159934,443114198,3376081285,869562078,427793
79,296970316,423946596,3162818970,876988828,425308
80,312054216,433552574,3257352911,888796458,430271
81,319672312,437713988,3250224446,885788043,420965
82,334250604,433304977,3357938132,886347565,447702
83,511944554,423379804,3153919966,888536891,426000
84,329953014,473591101,3262434330,888084546,432152
85,330513680,430833601,3260538994,881361735,427206
86,334672698,447358248,3371429358,874335256,478395
87,266128667,430803052,3182813983,847010698,423029
88,300852708,472004506,3288897929,888381211,449940
89,361047360,424863401,3270332941,892969015,429018
90,337056539,482474407,3362273800,883815274,456785
91,269846628,432662546,3162929809,878837085,434545
92,364689789,439439347,3275826768,884216358,434033
93,354262504,424692123,3268422821,880619819,426890
94,331839421,475795348,3375233148,882747904,425646
95,334113184,431716169,3188064317,872442627,432466
96,306145447,478394055,3259726473,892469148,419829
97,340310420,432616972,3280496811,881652735,450893
98,337457231,479953543,3388365870,862037310,428985
99,336791920,423006124,3169212492,879395955,423471
100,350516345,485931455,3305799402,856677559,423608
