i,sstep,lambdastep,gammastep,wstep,loss
1,1224801249,829789314,4384885830,1038702124,635843
2,896007762,3235959148,4966817530,1488346065,640929
3,685677969,1145300031,4978075723,2838954053,621974
4,1706443137,2160221546,4743865749,1009420953,631503
5,770762382,1898229000,4482170161,1036765724,631548
6,748862516,413401222,4729243046,1483665953,641571
7,769196726,1227003106,4976149806,2198050618,637198
8,789725881,1975731574,4703447710,1029110907,628687
9,740214962,1883488382,4690533234,1371807761,685542
10,757234871,378248434,4713275529,1642052485,629136
11,763538529,2943354431,4894518505,2042749402,632792
12,737609919,2081469843,4681806920,992639850,597183
13,697381635,2121116475,4642834032,1338843166,637410
14,732463846,380823301,4663830521,1688502490,604518
15,718850416,3144031808,4883889448,2302390153,643548
16,862105773,1129936255,5409422518,1746368978,621941
17,813235864,1903261958,4658039945,988716019,622874
18,748766967,1889727594,4421538551,1007399427,611015
19,749284454,407331281,4657125899,1581826077,608693
20,736627573,2766710638,4932574985,1683108896,623149
21,761821670,2043315082,4642614398,1005203942,607773
22,699195371,1887078205,4645885772,991664415,617369
23,689951081,375777720,4640352790,1231986362,615365
24,692131870,379051800,4891577331,1921177407,646681
25,840191820,1157915661,5141231226,1892532352,620341
26,2418195752,2017290458,4660322057,999445718,625982
27,757994872,1863946128,4462770225,988805413,618256
28,714540648,375917167,4640225322,1430760676,628218
29,666705290,2615673757,4663189215,1596584066,755474
30,765029978,2692741128,4697129473,976782272,613464
31,767821622,1696905066,4657059259,992349344,602779
32,740368050,374319314,4639078412,1220876148,687768
33,742095659,379502544,4884945103,2193071199,627848
34,871820516,3507611913,4918438591,2254967599,619600
35,746840508,1997025989,4698739509,973953348,619437
36,699346502,1896615526,4425996707,992871450,596244
37,678964434,2752969865,5008747334,1005704521,636392
38,686359158,1392847335,4930209236,979613564,607016
39,687459196,1044138744,4924142994,974688498,609552
40,746161498,833662021,4889998582,993571110,977527
41,663351230,2138753346,4642175251,1010007292,619159
42,792401765,1264996240,4894639818,987454124,629386
43,741818670,1026427958,4919463082,1005798907,621083
44,693871393,1123116940,4921881219,987644696,629817
45,682821521,926509562,4880256447,1005951613,615224
46,740179816,2517737706,4932150153,986258766,623942
47,704649252,1804399582,5326930766,980255845,616413
48,691383640,366968354355,4732978962,987323605,624278
49,686860975,1344904993,4906072450,984670986,614572
50,732079495,1386906901,4855773447,1000015980,618729
51,701647046,1088480694,4914993476,983173680,608486
52,715612601,950623115,4844460966,1001583616,633071
53,731574955,1185728541,4884551897,978785927,620516
54,803980266,1042543564,4849684348,996114635,609636
55,749047577,1174161488,4891153006,982154964,606656
56,738295628,926093148,4890517019,1001634629,615926
57,732475284,2451159577,4872881899,986373771,605079
58,730307650,2249861778,5422727540,980429282,618629
59,724721076,376503801787,4782089304,993503787,620594
60,779180007,1557858851,4921394294,978608768,611043
61,711737323,1349653814,4851197264,998964164,618395
62,714675950,2084219545,4889276570,988921055,610721
63,702345632,1871936329,4902989444,996101944,601564
64,736571050,1940074801,4862078692,989409469,616224
65,745918873,1624221937,4900456620,1000554971,612497
66,755538554,1986880633,4858272757,988992232,614526
67,661156011,2007567689,4900344404,1002787696,635064
68,748653694,2108018236,4896185756,992766657,610667
69,728427010,2034845929,4888578697,995620836,614977
70,775561604,2144130229,4865087933,985713576,627183
71,743049311,2079116242,4932724139,1000592423,621444
72,698689169,2166828981,4864496045,993956435,619390
73,652842082,2280970196,4888555814,999729640,611464
74,738974215,2025866994,4868425128,987387013,607049
75,713201064,2252246597,4891592060,1000677258,609759
76,726478212,1911548947,4892874567,989082032,609288
77,726316581,2194404033,4895925996,1004712952,609075
78,672039535,1919947854,4869362853,981956045,626639
79,813717487,2131683899,4927941314,998645428,620120
80,677683451,2154189723,4868189657,979195145,632782
81,675976436,2018972873,4895022493,998836796,602858
82,752493013,2122388880,4867735936,990347638,606432
83,717410963,2207108560,4924450967,1002552371,618346
84,708754390,2046554380,4856724367,987901129,611178
85,704074085,2064786666,4900414215,998617947,616946
86,726667377,2102255799,4902568659,989873063,634138
87,702025395,2115221267,4908899842,1007084557,616797
88,664733801,2042813785,4873810915,987781821,610289
89,696749059,2023993397,4902723303,1002858133,603672
90,726071007,2170556012,4867782227,988478315,622626
91,621407444,2222562183,4924496535,1002225543,630483
92,704364417,2125470645,4861619351,989022295,621526
93,733786458,2179337788,4896651330,1000301632,687014
94,705565930,2102000040,4895662631,986475435,613770
95,730348471,2002613734,4892231256,1006619116,619324
96,686032923,2187974253,4875141445,988674003,964142
97,723375040,2146905366,4901226585,998737445,678895
98,737708551,2144200816,4876723321,985429671,613756
99,697406875,2028699256,4923379745,1002663445,613663
100,741491835,2007442143,4870304445,983680490,616433
