i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,12021,93895,5211,835487,4261770,66440
2,76708,66098,4222,841410,4083457,72042
3,98047,66964,3988,841758,3682124,90360
4,19113,82389,4819,841966,4089016,55060
5,18956,83162,5129,858333,4046678,77961
6,19052,81075,3836,857324,3293257,47477
7,24396,79997,4449,1263459,3309755,46646
8,19402,80092,4553,836646,3371128,46459
9,19287,84722,4947,843883,3456717,48344
10,19018,83368,4432,834620,3736404,48027
11,19036,82865,3848,835437,3727785,7027520
12,18241,95454,4752,1130567,3372894,44808
13,18574,105908,4776,881025,3366981,47628
14,19106,82453,4641,818568,3674237,44437
15,19019,81052,4527,837162,3675281,47581
16,18702,79615,4252,824690,3685674,47319
17,19389,82477,4835,823561,3688509,47698
