i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,84062,109279721,29400,16560880,458610693,83030056
2,22316,108244706,30162,129891565,421659663,78648091
3,22737,125784814,18105,123910530,473887990,41515264
