i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,84837,124929289,54296,48245798,457290610,97626672
2,29316,125010908,27341,127383474,511695123,59872770
3,28265,125076334,28125,131372616,459886515,62695698
4,56180,125430737,26493,117811003,469990096,97576440
5,57381,125335032,26985,121451048,452819612,98587619
6,29106,124940162,28823,136054326,394522410,85988423
