i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,1320797,181944825,63817,73941633,664800368,6847466
2,63119,177996529,54323,193246851,531975899,52924624
3,62560,180656729,50717,189249385,519954502,66234056
4,64359,184733227,48294,186094274,468612215,3743232
5,63002,179798440,50336,166813453,500286191,3239171
6,62375,179865904,48879,172839096,521005955,81144117
7,63818,184479702,51299,179119775,609728605,62277507
