i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,61127,123356227,27007,23309437,499923771,28270766
2,26237,123660374,25734,134653147,527054064,95232895
3,25419,123887669,25649,135011937,373136824,4176100
4,27631,123324837,25099,127750598,529482859,97939207
5,26300,123318502,26014,129385893,466734180,84216583
6,26119,123947442,24885,129257754,483841003,85571829
7,32121,122932824,26228,129569928,414014969,97865563
