i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,446954,155383463,43161,49455462,549278768,86970789
2,45869,151707571,38243,158765678,445771503,85586348
3,46923,158036591,40738,152589875,623022491,3589103
4,45782,151003759,42395,168576746,457075970,7654344
