i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,30308,7983411,19574,46508794,509640874,82465620
2,23700,8044856,17036,118656517,472281134,78087725
3,22732,8063955,17587,120382641,476183978,78149490
4,23619,42408981,17244,116364795,505335780,43291224
5,28102,8026612,18823,93468166,562869596,78025091
6,20212,109089875,19645,125704326,546363973,12664499
7,13892,7953766,17442,122860389,544992431,73160024
