i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,304582,134135355,32827,49338610,541435190,4156841
2,71886,132675938,34218,152970016,445540165,98838702
3,37561,133651409,32740,142448135,507328355,97791438
4,38384,133071667,32951,145611810,474930450,97678226
5,36048,131743439,33415,146223611,417069502,98829619
6,37326,133478249,33127,142315751,530147574,42851923
7,37872,133253565,33715,149088254,501638134,30661539
