i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,471256,148511464,38927,132968422,381615741,85725954
2,42296,147683678,37189,157687241,505921853,3143587
3,51372,149435047,38797,163430704,519578808,4877367
4,42021,148388889,37780,169730306,467941495,85587295
5,43344,150526796,36841,155758591,547176099,3350918
6,42860,151444071,36156,162839602,438293432,65629376
