i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,304688,133736854,31761,37649570,466838444,3850783
2,38376,132411376,33223,149158349,461701128,39270071
3,37879,132395127,33268,146586673,387086687,30628170
4,37809,132857008,32179,147448001,446904988,120533891
5,80715,132762108,33286,78488035,512868868,86863355
