i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,16837,4076404,12578,3453807,493737773,40530816
2,17117,4046690,12263,17743608,499098152,37873582
3,15605,4068961,12448,17529168,429899040,43477526
4,14663,4057475,12335,18918657,534243580,40097449
5,15639,7258406,12368,12196403,472913392,69389180
