i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,1089918,149618609,43587,59978717,496826293,27062927
2,55368,148613246,45511,167071776,566471691,74772966
3,55195,148854679,42944,166500092,433205088,33288163
4,56221,148400290,44079,173466552,503134572,98296173
