i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,626788,138895794,36807,45634486,473030993,32253997
2,83427,138159274,36001,158892721,453708247,53271644
3,43498,137317320,47923,155944142,429076554,18180684
4,42488,138184402,36187,158841298,437399415,18456143
5,58149,138138455,51488,161654451,453155119,29904866
6,43901,137689178,37715,156714560,497513180,45511735
